word_or_ID,normalised_for_matching,exclusion_type,decided_by,date,reason,status_in_v5_today,breaches_this_exclusion,where_the_original_record_lives,on_tagging_stoplist
Value chain stakeholder,value chain stakeholder,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
VIPPT-CA,vippt ca,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Warming,warming,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Water access,water acces,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Water governance,water governance,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Water productivity,water productivity,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",the label of OTC_122 'Water productivity' - not present as a synonym,no - not a synonym; the word is this concept's own label,her diagnostics doc; audited in c3_exclusion_audit.csv,"NO - already matches the taxonomy, so it cannot be proposed"
Water resource,water resource,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Water use,water use,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Water user association reform,water user association reform,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Weather,weather,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Wheat blast,wheat blast,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
Yield decline,yield decline,NEVER-ADD-AS-SYNONYM,Andreea,2026-09-02,"on Andreea's do-not-include list, no exception noted",absent,"no - absent, as excluded",her diagnostics doc; audited in c3_exclusion_audit.csv,"YES - absent, so the pipeline could still propose it"
